upstream,downstream,downstream_j,region,pop,lwr,upr,samp
0.5,0.7,DS Juv = 0.5,NNE,790852960.764136,562661885.75,1045365031.8,844
0.5,0.7,DS Juv = 0.5,SNE,6504378.11811464,4239822.825,9098464.85,133
0.5,0.7,DS Juv = 0.6,MAT,69733193.7448549,45258937.175,93115146.925,569
0.5,0.7,DS Juv = 0.6,NNE,815050040.098021,571089872.475,1079815800.15,840
0.5,0.7,DS Juv = 0.6,SNE,7387883.17060955,5879420.55,9329604.8,102
0.5,0.7,DS Juv = 0.7,MAT,73819672.9827301,53764937.9,95985046.25,563
0.5,0.7,DS Juv = 0.7,NNE,835240412.981736,583258666.7,1090780959.475,873
0.5,0.7,DS Juv = 0.7,SNE,7725133.63985173,5438752.15,10385786.975,133
0.5,0.7,DS Juv = 0.8,MAT,76064369.3152411,54267593.275,98822389.8,540
0.5,0.7,DS Juv = 0.8,NNE,850560943.340827,624929068.25,1086159434.275,899
0.5,0.7,DS Juv = 0.8,SNE,8365191.31994454,5761016.2,11149959.85,133
0.5,0.7,DS Juv = 0.9,MAT,79797941.7179957,57606293.6,104273590.6,532
0.5,0.7,DS Juv = 0.9,NNE,854067168.318889,599933914.15,1105875949.35,825
0.5,0.7,DS Juv = 0.9,SNE,8783884.95363257,6461100.45,11867775.2,121
0.5,0.7,DS Juv = 1,MAT,81634279.1440754,56219496.625,106222420.25,487
0.5,0.7,DS Juv = 1,NNE,896954204.683531,662679575.7,1153820598.725,823
0.5,0.7,DS Juv = 1,SNE,9584079.8339298,6985722.95,12540764.875,121
0.5,0.8,DS Juv = 0,MAT,60575394.7411741,42053691.025,79252347.7,539
0.5,0.8,DS Juv = 0,NNE,784185554.175253,579852130.625,1076082869.55,828
0.5,0.8,DS Juv = 0,SNE,5580630.89761905,3695161.925,7984102.125,143
0.5,0.8,DS Juv = 0.1,MAT,62722283.7135027,43049071.375,83606569.75,533
0.5,0.8,DS Juv = 0.1,NNE,788154574.329316,579932561.925,1035604156.775,804
0.5,0.8,DS Juv = 0.1,SNE,5642726.5732111,3439619.475,7685455.6,127
0.5,0.8,DS Juv = 0.2,MAT,63552158.0885019,44596825.925,82027974.15,506
0.5,0.8,DS Juv = 0.2,NNE,797358292.722023,561129768.925,1028614849.975,854
0.5,0.8,DS Juv = 0.2,SNE,6164316.13354028,4410449.05,8437896.625,153
0.5,0.8,DS Juv = 0.3,MAT,65358028.5129154,43237288.5,86207749,576
0.5,0.8,DS Juv = 0.3,NNE,810770743.857567,567757302.85,1034128137.775,857
0.5,0.8,DS Juv = 0.3,SNE,5994101.30869367,3684846.2,8314930.35,131
0.5,0.8,DS Juv = 0.4,MAT,66416923.9395574,46324992,85901666.175,501
0.5,0.8,DS Juv = 0.4,NNE,830971373.131511,586181800.95,1083315238.225,887
0.5,0.8,DS Juv = 0.4,SNE,6624767.70567583,3961692.35,8802908.475,148
0.5,0.8,DS Juv = 0.5,MAT,70507489.0858763,48919722.575,92051388.15,581
0.5,0.8,DS Juv = 0.5,NNE,810839629.481551,557767161.75,1084957475.675,848
0.5,0.8,DS Juv = 0.5,SNE,7381703.32799145,5120435.5,9537432.475,120
0.5,0.8,DS Juv = 0.6,MAT,72786719.8037453,51827706.175,94392100.475,549
0.5,0.8,DS Juv = 0.6,NNE,827262205.515578,599149756.125,1086695764,865
0.5,0.8,DS Juv = 0.6,SNE,7455960.58662587,5219537.75,10494868.475,126
0.5,0.8,DS Juv = 0.7,MAT,76042242.0948087,51666336.025,99156581.025,494
0.5,0.8,DS Juv = 0.7,NNE,841002449.022731,601525448.175,1100264080,833
0.5,0.8,DS Juv = 0.7,SNE,7857510.9264214,5483558.275,10398798.65,121
0.5,0.8,DS Juv = 0.8,MAT,78461847.147902,53288942.775,104315304.175,536
0.5,0.8,DS Juv = 0.8,NNE,885512600.66178,653381234.825,1150486585.275,842
0.5,0.8,DS Juv = 0.8,SNE,8501975.53340353,5743796.4,10856053.875,144
0.5,0.8,DS Juv = 0.9,MAT,81814289.8158247,59014599.525,106385777.85,527
0.5,0.8,DS Juv = 0.9,NNE,880406520.966581,607972649.35,1145107338.95,855
0.5,0.8,DS Juv = 0.9,SNE,9197513.25703786,6160314.55,12997441.2,142
0.5,0.8,DS Juv = 1,MAT,85625315.0901412,60366405.375,115811501.625,535
0.5,0.8,DS Juv = 1,NNE,890467531.072674,664487449.425,1151648698.1,813
0.5,0.8,DS Juv = 1,SNE,9854656.81884865,6342182.675,13139569.95,138
0.5,0.9,DS Juv = 0,MAT,62324991.6784199,40690060.45,82237102.2,552
0.5,0.9,DS Juv = 0,NNE,779113776.207307,541547936.475,1002550510.15,824
0.5,0.9,DS Juv = 0,SNE,6004523.90090099,4147857.4,8333889.275,140
0.5,0.9,DS Juv = 0.1,MAT,64961965.08159,44874585.5,85369147.325,550
0.5,0.9,DS Juv = 0.1,NNE,801621039.114846,589784413.725,1027240047.55,814
0.5,0.9,DS Juv = 0.1,SNE,6108323.68309311,4163817.325,8142506.35,121
0.5,0.9,DS Juv = 0.2,MAT,65769335.0202667,45926240.025,86251988.325,579
0.5,0.9,DS Juv = 0.2,NNE,802353098.104686,594659339.475,1024287526.05,804
0.5,0.9,DS Juv = 0.2,SNE,6389227.61836962,4353207.15,8491850.425,131
0.5,0.9,DS Juv = 0.3,MAT,68605313.1618806,48276014.9,91150028.65,531
0.5,0.9,DS Juv = 0.3,NNE,816259859.638282,606350357.875,1057214669.125,795
0.5,0.9,DS Juv = 0.3,SNE,6472117.46281048,4445193.9,8898418.575,148
0.5,0.9,DS Juv = 0.4,MAT,70923718.5124181,47729796.175,90681895.5,544
0.5,0.9,DS Juv = 0.4,NNE,824283432.892125,600827540.8,1069001349,786
0.5,0.9,DS Juv = 0.4,SNE,6726592.08311402,4517732.675,8710537.675,143
0.5,0.9,DS Juv = 0.5,MAT,72119914.7538853,51779383.65,94067446.725,525
0.5,0.9,DS Juv = 0.5,NNE,855653535.673114,601233838.525,1114763710.4,859
0.5,0.9,DS Juv = 0.5,SNE,7400128.79986505,5331764.4,10163901.175,124
0.5,0.9,DS Juv = 0.6,MAT,75520749.1187076,53735181,100512883.775,543
0.5,0.9,DS Juv = 0.6,NNE,856757158.468644,633468569.775,1081015402.325,791
0.5,0.9,DS Juv = 0.6,SNE,7890159.85588204,5179672.3,10681324.125,118
0.5,0.9,DS Juv = 0.7,MAT,77723322.5875136,55143240.325,98839395.175,536
0.5,0.9,DS Juv = 0.7,NNE,863536410.685366,621301734.675,1136932468.35,846
0.5,0.9,DS Juv = 0.7,SNE,8460374.25719165,5226196.775,11823566.375,157
0.5,0.9,DS Juv = 0.8,MAT,80415625.5380402,54284111.825,106366064.875,561
0.5,0.9,DS Juv = 0.8,NNE,877200483.150714,629014840.125,1128285230.825,860
0.5,0.9,DS Juv = 0.8,SNE,9184297.20535751,6388809.85,12598059.05,145
0.5,0.9,DS Juv = 0.9,MAT,85136540.3033459,59935012.05,111134234.35,556
0.5,0.9,DS Juv = 0.9,NNE,901132022.734448,664791000,1146321253.425,842
0.5,0.9,DS Juv = 0.9,SNE,10130045.957137,7394621.1,13486882.175,136
0.5,0.9,DS Juv = 1,MAT,87992644.2901988,62530457.6,116382135.65,532
0.5,0.9,DS Juv = 1,NNE,919040696.35492,643815986.175,1171487222.125,843
0.5,0.9,DS Juv = 1,SNE,10983150.3808867,7571473.4,14296753.1,137
0.5,1,DS Juv = 0,MAT,66502967.5707869,47591204.95,87186939.575,534
0.5,1,DS Juv = 0,NNE,793139790.297308,543831811.425,1006681620.675,857
0.5,1,DS Juv = 0,SNE,6417359.50889694,3980215.725,8950618.625,123
0.5,1,DS Juv = 0.1,MAT,68148350.357862,49643166.725,89190887.375,493
0.5,1,DS Juv = 0.1,NNE,817584114.208053,594365026.475,1051611485.225,848
0.5,1,DS Juv = 0.1,SNE,6890980.34489469,4644944.175,8977956.575,144
0.5,1,DS Juv = 0.2,MAT,67450233.5351941,49085258,85790718.275,538
0.5,1,DS Juv = 0.2,NNE,824609547.601694,584668612.575,1097276103.65,857
0.5,1,DS Juv = 0.2,SNE,6980855.72771757,4530452.125,9180097.375,132
0.5,1,DS Juv = 0.3,MAT,70891382.4619582,49650809.725,94229387.15,515
0.5,1,DS Juv = 0.3,NNE,830987467.490924,598839894.425,1082167363.025,812
0.5,1,DS Juv = 0.3,SNE,7266984.6613133,5151906.925,9764363.325,130
0.5,1,DS Juv = 0.4,MAT,74018398.9789668,50504871.5,98485387.1,518
0.5,1,DS Juv = 0.4,NNE,851031349.054165,613486946.2,1123710376.35,796
0.5,1,DS Juv = 0.4,SNE,7592549.59316394,4975377.975,10229292.45,133
0.5,1,DS Juv = 0.5,MAT,77249862.6283742,54322418.975,99643554.6,548
0.5,1,DS Juv = 0.5,NNE,869366854.046555,658515895.5,1094062509.075,824
0.5,1,DS Juv = 0.5,SNE,8148373.90450154,5975919,10461962.325,139
0.5,1,DS Juv = 0.6,MAT,79645606.1663312,55911770.85,105169105.775,538
0.5,1,DS Juv = 0.6,NNE,880587215.48368,608687061.6,1147760245.4,837
0.5,1,DS Juv = 0.6,SNE,8986161.13149351,5759932.85,11761891,118
0.5,1,DS Juv = 0.7,MAT,82875047.3243089,57016427.35,108894891.95,534
0.5,1,DS Juv = 0.7,NNE,872590020.814491,620447600.85,1153781329.425,854
0.5,1,DS Juv = 0.7,SNE,9377188.76444056,6347221.375,12545266.225,127
0.5,1,DS Juv = 0.8,MAT,84998024.4684975,62640205.275,110680159.125,506
0.5,1,DS Juv = 0.8,NNE,906096425.642413,640983747.075,1154386333.175,838
0.5,1,DS Juv = 0.8,SNE,9819302.27645503,6809691.9,13204628.175,135
0.5,1,DS Juv = 0.9,MAT,91004347.2860936,62745566.175,121405532.65,522
0.5,1,DS Juv = 0.9,NNE,906211568.587228,628692816.45,1178188473.175,801
0.5,1,DS Juv = 0.9,SNE,10473395.9661015,7194354.95,14216504.05,139
0.5,1,DS Juv = 1,MAT,93752045.6602728,66291139,124685003.775,548
0.5,1,DS Juv = 1,NNE,942895906.201042,662878816.075,1229547665.5,850
0.5,1,DS Juv = 1,SNE,11520512.1986757,8145301.375,14669998.2,126
0.6,0,DS Juv = 0,MAT,48247961.3202395,33602004.1,63979710.825,510
0.6,0,DS Juv = 0,NNE,699463317.206136,530922354.575,908823485.25,813
0.6,0,DS Juv = 0,SNE,3515810.27342657,1962154.15,5262144.05,144
0.6,0,DS Juv = 0.1,MAT,49337071.2718824,33252606.95,64815507.45,559
0.6,0,DS Juv = 0.1,NNE,727189422.773738,522350645.2,932329630.675,825
0.6,0,DS Juv = 0.1,SNE,4036562.64577072,2573951.175,5239693.2,127
0.6,0,DS Juv = 0.2,MAT,50497045.4009561,35140556.75,68694691.375,544
0.6,0,DS Juv = 0.2,NNE,714826784.211766,489497854.8,925210070.8,838
0.6,0,DS Juv = 0.2,SNE,4169880.13279757,2794246.5,6450226.7,132
0.6,0,DS Juv = 0.3,MAT,53514753.5704056,37835453.475,69645217.575,553
0.6,0,DS Juv = 0.3,NNE,728970178.587271,496219362.6,960609487.85,834
0.6,0,DS Juv = 0.3,SNE,4243701.03212332,2600364.825,6395925.7,126
0.6,0,DS Juv = 0.4,MAT,53820613.4873129,36562068.725,69477666.7,591
0.6,0,DS Juv = 0.4,NNE,746229963.793575,538901825.6,976530963.45,810
0.6,0,DS Juv = 0.4,SNE,4741599.01243128,3311582.225,6385003.8,131
0.6,0,DS Juv = 0.5,MAT,57034681.3418659,39945046.35,74678460.05,521
0.6,0,DS Juv = 0.5,NNE,747967419.96518,497565045.55,971882390.8,804
0.6,0,DS Juv = 0.5,SNE,5164837.85147343,3366028.15,7403101.425,124
0.6,0,DS Juv = 0.6,MAT,57929236.1764018,40760528.5,76876870.25,492
0.6,0,DS Juv = 0.6,NNE,756759317.395908,528122545.45,1012575787.675,796
0.6,0,DS Juv = 0.6,SNE,5372275.88544974,3095708.325,7299443.8,124
0.6,0,DS Juv = 0.7,MAT,61897631.4956624,42887097.925,80896807.475,528
0.6,0,DS Juv = 0.7,NNE,798832127.914844,563679818.375,1031597830.4,822
0.6,0,DS Juv = 0.7,SNE,5925618.04993034,3895845.575,7775727.575,117
0.6,0,DS Juv = 0.8,MAT,64854694.158055,44287431.525,84843168.15,551
0.6,0,DS Juv = 0.8,NNE,793754642.613333,561367763.625,1031591135.65,782
0.6,0,DS Juv = 0.8,SNE,6823196.66076118,4266305.525,9052641.775,146
0.6,0,DS Juv = 0.9,MAT,68359728.8231426,47392942.675,90771166.075,506
0.6,0,DS Juv = 0.9,NNE,819904792.015581,587686479.725,1056465498.05,820
0.6,0,DS Juv = 0.9,SNE,7170621.9202463,5324067.475,9229974.05,128
0.6,0,DS Juv = 1,MAT,73086194.6519268,53652396.55,94401682.125,528
0.6,0,DS Juv = 1,NNE,861519111.310256,620257197.325,1118497622.525,860
0.6,0,DS Juv = 1,SNE,8127146.43100431,5499025.775,10815209.175,150
0.6,0.1,DS Juv = 0,MAT,48149753.8917219,34103897.425,64120356.9,519
0.6,0.1,DS Juv = 0,NNE,736689664.47735,540693367.025,947689522.05,810
0.6,0.1,DS Juv = 0,SNE,3600240.42658671,2202344.8,5154614.775,141
0.6,0.1,DS Juv = 0.1,MAT,50882768.0200686,35865580.425,68645779.75,517
0.6,0.1,DS Juv = 0.1,NNE,726231382.882136,515697604.125,961191192.4,866
0.6,0.1,DS Juv = 0.1,SNE,3988804.20687111,2472740.325,5596057.325,152
0.6,0.1,DS Juv = 0.2,MAT,50751870.6848194,35694261.225,65806080.075,522
0.6,0.1,DS Juv = 0.2,NNE,731533622.336784,507194132.2,1006898450.65,798
0.6,0.1,DS Juv = 0.2,SNE,4139320.01778609,2767340.4,5896032.225,128
0.6,0.1,DS Juv = 0.3,MAT,52379521.5106542,36279218.5,69495952.125,524
0.6,0.1,DS Juv = 0.3,NNE,731991934.94094,516524229.4,947029595.35,831
0.6,0.1,DS Juv = 0.3,SNE,4401011.18998681,2769674.5,6108035.4,136
0.6,0.1,DS Juv = 0.4,MAT,55325787.0955148,39706540.95,73434437.5,563
0.6,0.1,DS Juv = 0.4,NNE,736704952.996712,515610108.475,960402303,805
0.6,0.1,DS Juv = 0.4,SNE,4781169.29150132,2805289.925,6783026.1,142
0.6,0.1,DS Juv = 0.5,MAT,56639867.3603929,38494080.3,72014038.2,542
0.6,0.1,DS Juv = 0.5,NNE,747450847.340997,527005351.525,952835013.925,824
0.6,0.1,DS Juv = 0.5,SNE,4945909.06462963,3245813.55,7025885.275,141
0.6,0.1,DS Juv = 0.6,MAT,59907824.5545345,41303351.95,78101484.95,574
0.6,0.1,DS Juv = 0.6,NNE,752129650.998944,538342348.2,979212454.925,812
0.6,0.1,DS Juv = 0.6,SNE,5811921.15786834,3453507.025,8098492.375,130
0.6,0.1,DS Juv = 0.7,MAT,63326134.6283961,45871057.575,82801939.225,545
0.6,0.1,DS Juv = 0.7,NNE,791256193.637256,585586187.4,1010551377.15,800
0.6,0.1,DS Juv = 0.7,SNE,6156339.15296611,4086351.8,8422923.35,119
0.6,0.1,DS Juv = 0.8,MAT,66808760.5390032,47226734.4,87592062.45,517
0.6,0.1,DS Juv = 0.8,NNE,810214935.030476,592834952.45,1045792754.425,817
0.6,0.1,DS Juv = 0.8,SNE,6380671.00821054,4208746.35,8563058,135
0.6,0.1,DS Juv = 0.9,MAT,70120981.1549326,50346646.375,91484654,556
0.6,0.1,DS Juv = 0.9,NNE,805192781.528426,548966306.95,1055866381.15,865
0.6,0.1,DS Juv = 0.9,SNE,7664796.46620584,5117884.625,10221837.475,127
0.6,0.1,DS Juv = 1,MAT,73754015.690035,52337023.4,96611269.65,560
0.6,0.1,DS Juv = 1,NNE,836772045.936492,593236609.125,1082421969.975,812
0.6,0.1,DS Juv = 1,SNE,8235855.82128441,5713270.025,11324081.7,140
0.6,0.2,DS Juv = 0,MAT,50061704.5412243,33129959.8,68385304.1,533
0.6,0.2,DS Juv = 0,NNE,719255386.407763,514830168.675,919566931.325,798
0.6,0.2,DS Juv = 0,SNE,3784439.92453291,2294033.65,5483508.625,138
0.6,0.2,DS Juv = 0.1,MAT,50327795.8478406,34579857.15,66619387.925,489
0.6,0.2,DS Juv = 0.1,NNE,737168243.367739,526783213.875,958438945.55,842
0.6,0.2,DS Juv = 0.1,SNE,3977425.50092067,2425632.775,5698783.55,140
0.6,0.2,DS Juv = 0.2,MAT,52878040.409232,35905096.475,71442010.75,513
0.6,0.2,DS Juv = 0.2,NNE,703013736.370478,470082623.975,940434732.35,853
0.6,0.2,DS Juv = 0.2,SNE,4403007.94280281,3020856.525,6299593.775,127
0.6,0.2,DS Juv = 0.3,MAT,54492800.0425769,38850860.05,71316305.675,520
0.6,0.2,DS Juv = 0.3,NNE,747444188.111733,529673276.55,958719034.175,889
0.6,0.2,DS Juv = 0.3,SNE,4619363.47908289,3098904.725,5897284.05,134
0.6,0.2,DS Juv = 0.4,MAT,56465330.4952238,38227822.575,75486960.925,551
0.6,0.2,DS Juv = 0.4,NNE,735959921.825714,502743165.625,961501661.725,883
0.6,0.2,DS Juv = 0.4,SNE,4896008.15384025,3027900.25,6836432.225,138
0.6,0.2,DS Juv = 0.5,MAT,58451510.5308287,40267475.525,77523299.675,577
0.6,0.2,DS Juv = 0.5,NNE,744646152.288919,496335740.25,983482872.75,888
0.6,0.2,DS Juv = 0.5,SNE,5374002.77965368,3509770,7694454.825,116
0.6,0.2,DS Juv = 0.6,MAT,61829128.5597348,44277351.5,81462334.575,561
0.6,0.2,DS Juv = 0.6,NNE,751263335.590454,505467948.125,1003156271.55,897
0.6,0.2,DS Juv = 0.6,SNE,5839820.7134653,3897110.375,7675502.4,161
0.6,0.2,DS Juv = 0.7,MAT,64132067.7189218,45319498,84490491.575,528
0.6,0.2,DS Juv = 0.7,NNE,796924233.032973,535261712.925,1006339862.15,834
0.6,0.2,DS Juv = 0.7,SNE,6430022.63867079,4546994.45,8691239.05,139
0.6,0.2,DS Juv = 0.8,MAT,66308872.8676203,45736753.55,86996729.7,569
0.6,0.2,DS Juv = 0.8,NNE,794788013.164071,570960804.3,1011878629.5,860
0.6,0.2,DS Juv = 0.8,SNE,6910027.10185185,4820475.075,9219721.325,137
0.6,0.2,DS Juv = 0.9,MAT,71213765.735302,49695609.6,94046319.05,549
0.6,0.2,DS Juv = 0.9,NNE,844059330.387221,605626009,1134576089.525,825
0.6,0.2,DS Juv = 0.9,SNE,7806534.09729847,5552328.95,10112739.325,131
0.6,0.2,DS Juv = 1,MAT,75306375.8210197,52417852,99328355.65,566
0.6,0.2,DS Juv = 1,NNE,853143129.171466,572203133.2,1094236723.475,781
0.6,0.2,DS Juv = 1,SNE,8600389.9,5697239.15,11307459.7,122
0.6,0.3,DS Juv = 0,MAT,49732333.3636152,34667117.825,66212057.9,542
0.6,0.3,DS Juv = 0,NNE,730550007.287564,525979669.325,949528598.75,828
0.6,0.3,DS Juv = 0,SNE,3752824.46422256,1683107.475,5307674.75,126
0.6,0.3,DS Juv = 0.1,MAT,52989724.5200574,35980798.1,69102807.6,521
0.6,0.3,DS Juv = 0.1,NNE,734645221.722706,521813874.275,970310674.525,785
0.6,0.3,DS Juv = 0.1,SNE,4087590.3741506,2583582.7,5575814.6,140
0.6,0.3,DS Juv = 0.2,MAT,54255907.5122997,38843282.1,69539957.175,518
0.6,0.3,DS Juv = 0.2,NNE,722970051.397676,469408434.575,949842289.025,870
0.6,0.3,DS Juv = 0.2,SNE,4442578.91993157,3037242.475,6372347.325,108
0.6,0.3,DS Juv = 0.3,MAT,57342366.5354563,39658428.275,77365665.025,539
0.6,0.3,DS Juv = 0.3,NNE,736386761.189449,542417374.65,953237347.225,848
0.6,0.3,DS Juv = 0.3,SNE,4731960.8514652,2925951,6502126.275,140
0.6,0.3,DS Juv = 0.4,MAT,58770261.3629202,39392230.8,75832057.7,494
0.6,0.3,DS Juv = 0.4,NNE,728094408.408779,491411975.5,934737799.475,854
0.6,0.3,DS Juv = 0.4,SNE,4971347.19424326,3118966.075,7131658.25,136
0.6,0.3,DS Juv = 0.5,MAT,60365808.0963021,40974281.525,82179213.55,557
0.6,0.3,DS Juv = 0.5,NNE,774760233.2146,528015072.675,995692758.15,796
0.6,0.3,DS Juv = 0.5,SNE,5442571.5041387,3561736.3,7854994.4,130
0.6,0.3,DS Juv = 0.6,MAT,61638337.8491161,44040422.325,79641132.1,546
0.6,0.3,DS Juv = 0.6,NNE,790264524.77282,557240175.8,1006412220.675,841
0.6,0.3,DS Juv = 0.6,SNE,5914880.88300493,3968203.6,7939813.675,143
0.6,0.3,DS Juv = 0.7,MAT,66321114.3969392,45678798.85,87485627.9,471
0.6,0.3,DS Juv = 0.7,NNE,787963096.095827,576805203.525,1001858068.9,790
0.6,0.3,DS Juv = 0.7,SNE,6471474.50657676,4317200,8553193.4,160
0.6,0.3,DS Juv = 0.8,MAT,69595207.6943148,49443756.525,92616540.5,531
0.6,0.3,DS Juv = 0.8,NNE,819255864.903393,577383380.05,1054699849.75,816
0.6,0.3,DS Juv = 0.8,SNE,7058316.6231961,4605581.15,9699121.6,149
0.6,0.3,DS Juv = 0.9,MAT,71661031.3424551,51704584.525,93727186.75,509
0.6,0.3,DS Juv = 0.9,NNE,856250317.449219,615200552.1,1109923545.05,831
0.6,0.3,DS Juv = 0.9,SNE,7979004.68256092,5170751.8,10700413.6,154
0.6,0.3,DS Juv = 1,MAT,77566940.9485183,57010827.525,102627081.4,528
0.6,0.3,DS Juv = 1,NNE,867439111.125811,597419483.9,1144381331.625,836
0.6,0.3,DS Juv = 1,SNE,8812317.06121212,6205091.65,11455197.3,136
0.6,0.4,DS Juv = 0,MAT,51086109.5186029,35914252.3,68807659.35,540
0.6,0.4,DS Juv = 0,NNE,729535668.335118,542587403.9,934556577.475,835
0.6,0.4,DS Juv = 0,SNE,3902517.39000015,2283287.05,5637506.225,145
0.6,0.4,DS Juv = 0.1,MAT,51996416.558052,34812667.45,67939279.35,505
0.6,0.4,DS Juv = 0.1,NNE,738624901.311772,541629321.15,957143250.8,820
0.6,0.4,DS Juv = 0.1,SNE,4303180.76000882,2834780.575,5727972.425,150
0.6,0.4,DS Juv = 0.2,MAT,54607225.8016721,38450462.925,72268358.125,508
0.6,0.4,DS Juv = 0.2,NNE,735971021.317899,502878938.6,972673766.575,827
0.6,0.4,DS Juv = 0.2,SNE,4657209.26784314,2940914.4,6251122.125,139
0.6,0.4,DS Juv = 0.3,MAT,56871075.9755685,40273756.9,73687675,554
0.6,0.4,DS Juv = 0.3,NNE,746401524.142537,531927325.6,964452266.275,842
0.6,0.4,DS Juv = 0.3,SNE,4602671.18965517,2612559.95,6170100.6,142
0.6,0.4,DS Juv = 0.4,MAT,59793998.4071008,40942500.35,79599474.975,534
0.6,0.4,DS Juv = 0.4,NNE,770683972.200496,543408475.85,982469964.75,850
0.6,0.4,DS Juv = 0.4,SNE,5002839.3348755,3352271.45,6426516.85,123
0.6,0.4,DS Juv = 0.5,MAT,61139972.444635,41332119.8,79392525.5,514
0.6,0.4,DS Juv = 0.5,NNE,777032670.61773,518021794.4,1033246377.9,841
0.6,0.4,DS Juv = 0.5,SNE,5587030.57530303,3751184.1,7521729.3,126
0.6,0.4,DS Juv = 0.6,MAT,64176558.3697984,46217307.125,82979489.9,504
0.6,0.4,DS Juv = 0.6,NNE,779604271.268787,555944898.475,1045176738.025,899
0.6,0.4,DS Juv = 0.6,SNE,6000057.89164502,3354982.275,8552077.75,135
0.6,0.4,DS Juv = 0.7,MAT,65226064.4969342,43198871.425,85480601.95,489
0.6,0.4,DS Juv = 0.7,NNE,826583813.196338,592598684.925,1059748355.425,822
0.6,0.4,DS Juv = 0.7,SNE,6740167.73832219,3858544.475,9303616.775,118
0.6,0.4,DS Juv = 0.8,MAT,70645142.3126978,49461650.925,89518846.45,593
0.6,0.4,DS Juv = 0.8,NNE,835151056.410635,582210340.35,1087638711.025,792
0.6,0.4,DS Juv = 0.8,SNE,7022472.13222548,4587118.575,9891113.9,143
0.6,0.4,DS Juv = 0.9,MAT,75456388.3053608,52023951.225,98202860.6,527
0.6,0.4,DS Juv = 0.9,NNE,851282135.571652,608430166.15,1098484887.475,806
0.6,0.4,DS Juv = 0.9,SNE,8181450.65023362,5549220.45,10576753.125,124
0.6,0.4,DS Juv = 1,MAT,78006906.7637686,54942124.4,102210208.375,525
0.6,0.4,DS Juv = 1,NNE,876161373.024892,611318924.625,1135418036.325,813
0.6,0.4,DS Juv = 1,SNE,9268161.18669749,6280497.075,12257796.125,120
0.6,0.5,DS Juv = 0,MAT,52622594.5561523,33461143.675,69666261.35,565
0.6,0.5,DS Juv = 0,NNE,740866075.984557,538589679.25,980461187.15,828
0.6,0.5,DS Juv = 0,SNE,4115274.99272453,2369330.225,5936310.275,144
0.6,0.5,DS Juv = 0.1,MAT,54460048.9086694,37642174.725,72230495.475,512
0.6,0.5,DS Juv = 0.1,NNE,738179741.852561,537203196.025,952658899.25,878
0.6,0.5,DS Juv = 0.1,SNE,4431391.49795615,2278717.25,6037681.2,128
0.6,0.5,DS Juv = 0.2,MAT,57113028.8637092,39584183.275,74056243.1,525
0.6,0.5,DS Juv = 0.2,NNE,759106261.488306,523994452.4,1024943058.8,839
0.6,0.5,DS Juv = 0.2,SNE,4691830.9882559,3233822.65,6128209.475,119
0.6,0.5,DS Juv = 0.3,MAT,57759881.5066808,39363165.65,79759741.475,566
0.6,0.5,DS Juv = 0.3,NNE,765739561.834355,527713126.05,992933470.8,850
0.6,0.5,DS Juv = 0.3,SNE,5158377.1536853,3283201.175,7421079.225,130
0.6,0.5,DS Juv = 0.4,MAT,60769804.8049098,40364247.45,79338694.125,567
0.6,0.5,DS Juv = 0.4,NNE,780611200.107314,568981246.825,994000512.675,852
0.6,0.5,DS Juv = 0.4,SNE,5450947.13823954,3590346.15,7213678.625,129
0.6,0.5,DS Juv = 0.5,MAT,62600421.513205,44436873.325,80962388.45,526
0.6,0.5,DS Juv = 0.5,NNE,776143537.16568,548059736.675,1003467611,802
0.6,0.5,DS Juv = 0.5,SNE,5960197.11464879,3949524.825,8063543.2,141
0.6,0.5,DS Juv = 0.6,MAT,65110481.1156551,45550844.45,86002668.7,551
0.6,0.5,DS Juv = 0.6,NNE,793975689.994059,548815685.675,1046905718.5,831
0.6,0.5,DS Juv = 0.6,SNE,6681844.27185083,4723604.775,8994867.65,120
0.6,0.5,DS Juv = 0.7,MAT,67546518.9977472,47506836.325,89309416.725,537
0.6,0.5,DS Juv = 0.7,NNE,832292582.692148,602468390.95,1106160312.85,786
0.6,0.5,DS Juv = 0.7,SNE,6592858.49702381,4139252.575,8824435.875,114
0.6,0.5,DS Juv = 0.8,MAT,71517161.774818,48310661.675,94511294.775,539
0.6,0.5,DS Juv = 0.8,NNE,847788982.730154,582524939.375,1115708524.375,812
0.6,0.5,DS Juv = 0.8,SNE,7595038.40673458,5163614.175,10115587.5,149
0.6,0.5,DS Juv = 0.9,MAT,75881901.4063567,53526334.05,99605643,566
0.6,0.5,DS Juv = 0.9,NNE,853876458.842255,623976209.8,1068872738.875,845
0.6,0.5,DS Juv = 0.9,SNE,8375778.84964581,5833046.25,11663021.35,139
0.6,0.5,DS Juv = 1,MAT,81825968.5556304,58478486.525,107117719.275,528
0.6,0.5,DS Juv = 1,NNE,884854873.098145,634579432.375,1125798979.75,862
0.6,0.5,DS Juv = 1,SNE,9421854.08987461,5968132.675,13201907.8,121
0.6,0.6,DS Juv = 0,MAT,55370615.0066749,38774738.55,72582221.025,561
0.6,0.6,DS Juv = 0,NNE,763037312.301941,546578829.225,959398503.775,836
0.6,0.6,DS Juv = 0,SNE,4320632.30389984,2650616.225,6372207.525,114
0.6,0.6,DS Juv = 0.1,MAT,56526931.3903342,38144345.875,72875588.725,560
