upstream,downstream,downstream_j,pop,lwr,upr,samp
0.5,1,DS Juv = 0.1,885760468,648653137.375,1149780329.175,1485
0.5,1,DS Juv = 0.2,898100750,638284322.7,1192246919.3,1527
0.5,1,DS Juv = 0.3,909307409,653642611.075,1186161113.5,1457
0.5,1,DS Juv = 0.4,930859602.5,668967195.675,1232425055.9,1447
0.5,1,DS Juv = 0.5,944547450.5,718814233.475,1204168026,1511
0.5,1,DS Juv = 0.6,963657796,670358765.3,1264691242.175,1493
0.5,1,DS Juv = 0.7,957338730.5,683811249.575,1275221487.6,1515
0.5,1,DS Juv = 0.8,992779646.5,710433644.25,1278271120.475,1479
0.5,1,DS Juv = 0.9,999698902,698632737.575,1313810509.875,1462
0.5,1,DS Juv = 1,1050061269,737315256.45,1368902667.475,1524
0.6,0,DS Juv = 0,749779942,566486512.825,978065340.125,1467
0.6,0,DS Juv = 0.1,779211817.5,558177203.325,1002384831.325,1511
0.6,0,DS Juv = 0.2,775594927.5,527432658.05,1000354988.875,1514
0.6,0,DS Juv = 0.3,780204797.5,536655180.9,1036650631.125,1513
0.6,0,DS Juv = 0.4,791898043.5,578775476.55,1052393633.95,1532
0.6,0,DS Juv = 0.5,812636176.5,540876120.05,1053963952.275,1449
0.6,0,DS Juv = 0.6,823397488.5,571978782.275,1096752101.725,1412
0.6,0,DS Juv = 0.7,861292270,610462761.875,1120270365.45,1467
0.6,0,DS Juv = 0.8,865706722.5,609921500.675,1125486945.575,1479
0.6,0,DS Juv = 0.9,899045892,640403489.875,1156466638.175,1454
0.6,0,DS Juv = 1,934459835,679408619.65,1223714513.825,1538
0.6,0.1,DS Juv = 0,783783571,576999609.25,1016964493.725,1470
0.6,0.1,DS Juv = 0.1,781382077,554035924.875,1035433029.475,1535
0.6,0.1,DS Juv = 0.2,786113100.5,545655733.825,1078600562.95,1448
0.6,0.1,DS Juv = 0.3,784757861.5,555573122.4,1022633582.875,1491
0.6,0.1,DS Juv = 0.4,789226674.5,558121939.35,1040619766.6,1510
0.6,0.1,DS Juv = 0.5,811849998.5,568745245.375,1031874937.4,1507
0.6,0.1,DS Juv = 0.6,818627197,583099207.175,1065412432.25,1516
0.6,0.1,DS Juv = 0.7,862065646.5,635543596.775,1101776239.725,1464
0.6,0.1,DS Juv = 0.8,880382556,644270433.2,1141947874.875,1469
0.6,0.1,DS Juv = 0.9,890558399.5,604430837.95,1157572872.625,1548
0.6,0.1,DS Juv = 1,916430756.5,651286902.55,1190357321.325,1512
0.6,0.2,DS Juv = 0,777836378.5,550254162.125,993435744.05,1469
0.6,0.2,DS Juv = 0.1,775853073,563788703.8,1030757117.025,1471
0.6,0.2,DS Juv = 0.2,763111856.5,509008576.975,1018176336.875,1493
0.6,0.2,DS Juv = 0.3,808060989.5,571623041.325,1035932623.9,1543
0.6,0.2,DS Juv = 0.4,794056517,543998888.45,1043825054.875,1572
0.6,0.2,DS Juv = 0.5,816574039,540112985.775,1068700627.25,1581
0.6,0.2,DS Juv = 0.6,810509695.5,553642410,1092294108.525,1619
0.6,0.2,DS Juv = 0.7,875723621,585128205.375,1099521592.775,1501
0.6,0.2,DS Juv = 0.8,858380004,621518032.925,1108095080.525,1566
0.6,0.2,DS Juv = 0.9,911972543.5,660873947.55,1238735147.9,1505
0.6,0.2,DS Juv = 1,946024306,630318224.35,1204872538.825,1469
0.6,0.3,DS Juv = 0,780458592.5,562329894.625,1021048331.4,1496
0.6,0.3,DS Juv = 0.1,785173016.5,560378255.075,1044989296.725,1446
0.6,0.3,DS Juv = 0.2,779453090.5,511288959.15,1025754593.525,1496
0.6,0.3,DS Juv = 0.3,792877642,585001753.925,1037105138.525,1527
0.6,0.3,DS Juv = 0.4,792089556,533923172.375,1017701515.425,1484
0.6,0.3,DS Juv = 0.5,839389662.5,572551090.5,1085726966.1,1483
0.6,0.3,DS Juv = 0.6,858912613.5,605248801.725,1093993166.45,1530
0.6,0.3,DS Juv = 0.7,851174390.5,626801202.375,1097896890.2,1421
0.6,0.3,DS Juv = 0.8,891340380,631432717.725,1157015511.85,1496
0.6,0.3,DS Juv = 0.9,924322804,672075888.425,1214351145.4,1494
0.6,0.3,DS Juv = 1,954855771.5,660635403.075,1258463610.325,1500
0.6,0.4,DS Juv = 0,780880931.5,580784943.25,1009001743.05,1520
0.6,0.4,DS Juv = 0.1,798545759,579276769.175,1030810502.575,1475
0.6,0.4,DS Juv = 0.2,791267583,544270315.925,1051193246.825,1474
0.6,0.4,DS Juv = 0.3,813723315,574813642.45,1044310041.875,1538
0.6,0.4,DS Juv = 0.4,825538086,587703247.65,1068495956.575,1507
0.6,0.4,DS Juv = 0.5,841716657.5,563105098.3,1120160632.7,1481
0.6,0.4,DS Juv = 0.6,838898723.5,605517187.875,1136708305.675,1538
0.6,0.4,DS Juv = 0.7,899066574,639656100.825,1154532574.15,1429
0.6,0.4,DS Juv = 0.8,907091956,636259109.85,1187048671.375,1528
0.6,0.4,DS Juv = 0.9,940738144,666003337.825,1207264501.2,1457
0.6,0.4,DS Juv = 1,959867450,672541546.1,1249886040.825,1458
0.6,0.5,DS Juv = 0,798908450,574420153.15,1056063758.775,1537
0.6,0.5,DS Juv = 0.1,800612207.5,577124088,1030927075.925,1518
0.6,0.5,DS Juv = 0.2,822380170,566812458.325,1105127511.375,1483
0.6,0.5,DS Juv = 0.3,829366332.5,570359492.875,1080114291.5,1546
0.6,0.5,DS Juv = 0.4,843508089,612935840.425,1080552885.425,1548
0.6,0.5,DS Juv = 0.5,844682232.5,596446134.825,1092493542.65,1469
0.6,0.5,DS Juv = 0.6,859949539.5,599090134.9,1141903254.85,1502
0.6,0.5,DS Juv = 0.7,897444731,654114479.85,1204294165.45,1437
0.6,0.5,DS Juv = 0.8,921448088,635999215.225,1220335406.65,1500
0.6,0.5,DS Juv = 0.9,930680168,683335590.1,1180141403.225,1550
0.6,0.5,DS Juv = 1,979652169,699026051.575,1246118606.825,1511
0.6,0.6,DS Juv = 0,832205068.5,588004184,1038352932.325,1511
0.6,0.6,DS Juv = 0.1,793967219,584810809.1,1055471773.45,1528
0.6,0.6,DS Juv = 0.2,824493828,584368845.625,1060687756.95,1511
0.6,0.6,DS Juv = 0.3,839874721.5,598264560.4,1081508137.325,1514
0.6,0.6,DS Juv = 0.4,835709906.5,556285605.85,1084362491.675,1490
0.6,0.6,DS Juv = 0.5,866411900,603424813.075,1123555890.85,1522
0.6,0.6,DS Juv = 0.6,879365214,620378546.25,1125245281.35,1506
0.6,0.6,DS Juv = 0.7,921765721.5,642540624.25,1160198339.275,1417
0.6,0.6,DS Juv = 0.8,915239636,656052017.3,1172749613.3,1488
0.6,0.6,DS Juv = 0.9,944258298,696418187.825,1265186936.025,1427
0.6,0.6,DS Juv = 1,979964435.5,712281377.525,1282370473.15,1503
0.6,0.7,DS Juv = 0,826589952.5,583797042.575,1034632578.925,1492
0.6,0.7,DS Juv = 0.1,837276467,583777193.05,1062789606.2,1511
0.6,0.7,DS Juv = 0.2,832949419,582349687.725,1133662894.175,1498
0.6,0.7,DS Juv = 0.3,857428149.5,596713978.975,1116362700.475,1466
0.6,0.7,DS Juv = 0.4,861037548.5,619388018.7,1126449685.45,1483
0.6,0.7,DS Juv = 0.5,881051682,610563976.975,1133209935.675,1487
0.6,0.7,DS Juv = 0.6,895820752,654148392.925,1164113868.35,1526
0.6,0.7,DS Juv = 0.7,909187802,642267082.975,1164838268.575,1451
0.6,0.7,DS Juv = 0.8,927249275.5,668555380.075,1236858132.725,1534
0.6,0.7,DS Juv = 0.9,962340550,682777496.4,1236415910.025,1431
0.6,0.7,DS Juv = 1,996636516,722840871.85,1315764422.575,1578
0.6,0.8,DS Juv = 0,824751887.5,591853228.95,1087471438.175,1528
0.6,0.8,DS Juv = 0.1,820907839,607221864.625,1078858173.575,1493
0.6,0.8,DS Juv = 0.2,855434505,582784621.7,1118958472.025,1538
0.6,0.8,DS Juv = 0.3,861489656.5,617056977.15,1114462131.725,1541
0.6,0.8,DS Juv = 0.4,875495768.5,631617731.075,1141018549.875,1424
0.6,0.8,DS Juv = 0.5,918490774.5,640586365.15,1192949859.9,1459
0.6,0.8,DS Juv = 0.6,924972669.5,667550276.5,1213954754.575,1509
0.6,0.8,DS Juv = 0.7,935193862,669655484.35,1219018955.875,1495
0.6,0.8,DS Juv = 0.8,972985999,722498640.35,1298129128.5,1484
0.6,0.8,DS Juv = 0.9,990067027.5,711550840.275,1281260412.875,1536
0.6,0.8,DS Juv = 1,1054201551,760637326.65,1368170572.925,1485
0.6,0.9,DS Juv = 0,845588756.5,562748328.525,1072699197.725,1475
0.6,0.9,DS Juv = 0.1,833683615,613000377,1117447922.85,1453
0.6,0.9,DS Juv = 0.2,861823243.5,612217735.975,1138418237.425,1562
0.6,0.9,DS Juv = 0.3,893332712.5,597687161.65,1158164839.625,1514
0.6,0.9,DS Juv = 0.4,903862598.5,607490800.325,1185117597.65,1558
0.6,0.9,DS Juv = 0.5,914827786,680976728.725,1208908868.875,1512
0.6,0.9,DS Juv = 0.6,951526092,661767092.625,1226896535.875,1499
0.6,0.9,DS Juv = 0.7,964883682.5,652992257.15,1220975077.225,1566
0.6,0.9,DS Juv = 0.8,990556203,717253939.65,1303350987.525,1513
0.6,0.9,DS Juv = 0.9,1011101036.5,709501130.225,1282225439.4,1453
0.6,0.9,DS Juv = 1,1078501283,795999170.55,1371300229.1,1533
0.6,1,DS Juv = 0,861910171,627562333.675,1157500317.35,1463
0.6,1,DS Juv = 0.1,882493454,615870890.825,1132869691.5,1466
0.6,1,DS Juv = 0.2,904186193.5,606759498.9,1164691362,1436
0.6,1,DS Juv = 0.3,915837741,661799170.35,1173136822.775,1488
0.6,1,DS Juv = 0.4,945714525,680513079.575,1173812294.875,1499
0.6,1,DS Juv = 0.5,934148715.5,640704345.975,1247971288.2,1430
0.6,1,DS Juv = 0.6,982113840.5,706929452.25,1257045952.325,1503
0.6,1,DS Juv = 0.7,974113995.5,700603577.35,1267602521.975,1541
0.6,1,DS Juv = 0.8,1011908842,707685905.975,1349707817.275,1515
0.6,1,DS Juv = 0.9,1079687296,786604854.675,1397432835.675,1533
0.6,1,DS Juv = 1,1113056956.5,794369794.6,1431968044.125,1434
0.7,0,DS Juv = 0,749905382,527127715.75,967836447.675,1511
0.7,0,DS Juv = 0.1,746095001,499969207.575,974461485.375,1404
0.7,0,DS Juv = 0.2,735049982,517563112.75,961866028.05,1554
0.7,0,DS Juv = 0.3,782465322,545965045.05,1034894379.35,1465
0.7,0,DS Juv = 0.4,764641324,500353801.625,979528262.675,1437
0.7,0,DS Juv = 0.5,783892623,539181295.5,1053979478.85,1479
0.7,0,DS Juv = 0.6,803204882.5,558367667.775,1069358802.725,1548
0.7,0,DS Juv = 0.7,853168843,606050757.3,1128399020.85,1424
0.7,0,DS Juv = 0.8,815422865.5,597467320.75,1088384372.625,1482
0.7,0,DS Juv = 0.9,886107953.5,616278298.25,1140266588.025,1526
0.7,0,DS Juv = 1,959644322.5,670684478.275,1221619341.55,1503
0.7,0.1,DS Juv = 0,739013840.5,485809844.75,951200385.1,1477
0.7,0.1,DS Juv = 0.1,727963346.5,499609968.8,970422992.175,1462
0.7,0.1,DS Juv = 0.2,751127562,512556194.675,977721046.3,1381
0.7,0.1,DS Juv = 0.3,760147810,540670587.825,999548385.2,1464
0.7,0.1,DS Juv = 0.4,773156314.5,571552588.95,1044093445.825,1482
0.7,0.1,DS Juv = 0.5,797593605,569155130.85,1024836004.375,1505
0.7,0.1,DS Juv = 0.6,800977668,578646694.65,1074780257.025,1476
0.7,0.1,DS Juv = 0.7,831068444,594627797.85,1088421436.025,1505
0.7,0.1,DS Juv = 0.8,888198790,636636997.175,1178798607.275,1552
0.7,0.1,DS Juv = 0.9,899509068,633238919.6,1174334478.6,1530
0.7,0.1,DS Juv = 1,962323341,652976794.375,1230335376.125,1505
0.7,0.2,DS Juv = 0,731112378.5,525030387.65,936772891.875,1533
0.7,0.2,DS Juv = 0.1,741396850.5,513292702.6,961937288.15,1569
0.7,0.2,DS Juv = 0.2,769807102,564553958.525,1029935300.675,1521
0.7,0.2,DS Juv = 0.3,772308102.5,568822819.375,1012319360.45,1495
0.7,0.2,DS Juv = 0.4,801246340.5,572990215.2,1034636975.225,1498
0.7,0.2,DS Juv = 0.5,799305035,567128153.35,1059028425.675,1514
0.7,0.2,DS Juv = 0.6,809998309.5,574584744.6,1083123987.3,1461
0.7,0.2,DS Juv = 0.7,856492360,587545785.775,1112466847.65,1446
0.7,0.2,DS Juv = 0.8,883798912.5,618541819.075,1118576533.75,1476
0.7,0.2,DS Juv = 0.9,924934522,625550865.1,1200832413.9,1514
0.7,0.2,DS Juv = 1,962268222.5,690374891.825,1265020847.475,1492
0.7,0.3,DS Juv = 0,747204028,544560689.75,1016246085.2,1496
0.7,0.3,DS Juv = 0.1,754634931,520875219.975,942332701.35,1514
0.7,0.3,DS Juv = 0.2,774467185.5,544520825.75,1004492203.875,1545
0.7,0.3,DS Juv = 0.3,784507086,571884291.225,1031805797.275,1547
0.7,0.3,DS Juv = 0.4,775709558,542203490.875,992818598.95,1475
0.7,0.3,DS Juv = 0.5,803511961,554050786.925,1060009347.925,1505
0.7,0.3,DS Juv = 0.6,823887875.5,617796808.425,1074039528.5,1531
0.7,0.3,DS Juv = 0.7,860747543,596284435.05,1106597716.075,1418
0.7,0.3,DS Juv = 0.8,886390287,623630096.9,1173094773.575,1481
0.7,0.3,DS Juv = 0.9,923186092,650539971.3,1206815135.8,1515
0.7,0.3,DS Juv = 1,960447061,694018246.075,1239583154.325,1473
0.7,0.4,DS Juv = 0,745155317.5,506111147.7,968479873.35,1449
0.7,0.4,DS Juv = 0.1,769915133.5,503164806,994818681.45,1581
0.7,0.4,DS Juv = 0.2,763540109,529766596.675,1012485411.025,1514
0.7,0.4,DS Juv = 0.3,799319032.5,609895794.25,1023664864.875,1434
0.7,0.4,DS Juv = 0.4,802448654.5,566524122.225,1053414120.35,1511
0.7,0.4,DS Juv = 0.5,815140596,585252842.35,1084671609.475,1472
0.7,0.4,DS Juv = 0.6,832792048,569013484.275,1111165060.725,1464
0.7,0.4,DS Juv = 0.7,877595372.5,629334376.775,1094546904.9,1575
0.7,0.4,DS Juv = 0.8,915734404,626328289.075,1161000088.675,1491
0.7,0.4,DS Juv = 0.9,924534754.5,645930986.85,1171239087.95,1492
0.7,0.4,DS Juv = 1,993952773,730588120.875,1313204248.25,1549
0.7,0.5,DS Juv = 0,744090510.5,512636283.925,975007517.225,1520
0.7,0.5,DS Juv = 0.1,769557491,564220330.075,1036792163.6,1476
0.7,0.5,DS Juv = 0.2,768906685,542614012.65,1043643986.95,1485
0.7,0.5,DS Juv = 0.3,805093546,560724017.35,1052592492.8,1493
0.7,0.5,DS Juv = 0.4,824325813.5,554170016.525,1075527509.675,1533
0.7,0.5,DS Juv = 0.5,834694082,605531541.575,1060094202.5,1395
0.7,0.5,DS Juv = 0.6,866274086.5,625675135,1103997478.75,1504
0.7,0.5,DS Juv = 0.7,879374848.5,585939915.725,1129622241.625,1444
0.7,0.5,DS Juv = 0.8,907550581.5,647202292.875,1203186688.375,1516
0.7,0.5,DS Juv = 0.9,949310859,691171949.15,1244000682.7,1538
0.7,0.5,DS Juv = 1,1007919815.5,719375808.825,1291213179.85,1466
0.7,0.6,DS Juv = 0,761423889.5,538614273.925,1002793041.375,1545
0.7,0.6,DS Juv = 0.1,786231766.5,548204851.7,987746390.525,1602
0.7,0.6,DS Juv = 0.2,775625760.5,533697603.475,1032414485.4,1608
0.7,0.6,DS Juv = 0.3,821641346.5,583297698.25,1074955759.675,1487
0.7,0.6,DS Juv = 0.4,831252793,576670776.75,1023511824,1492
0.7,0.6,DS Juv = 0.5,849407038.5,600715990.325,1092614501.275,1475
0.7,0.6,DS Juv = 0.6,868243235,602335773.375,1095426336.05,1507
0.7,0.6,DS Juv = 0.7,892269976.5,631177101.475,1163411395.4,1509
0.7,0.6,DS Juv = 0.8,903780983,612241332.05,1179380759.725,1435
0.7,0.6,DS Juv = 0.9,966290196.5,701229969.225,1250311406.575,1449
0.7,0.6,DS Juv = 1,1012832321.5,694516585.65,1305413795.55,1499
0.7,0.7,DS Juv = 0,784739421.5,537178047.925,1004538376,1515
0.7,0.7,DS Juv = 0.1,813364151,590454689.425,1050958987,1554
0.7,0.7,DS Juv = 0.2,818630960,570923271.975,1070258328.625,1523
0.7,0.7,DS Juv = 0.3,798539393,585000008.875,1066545327.55,1489
0.7,0.7,DS Juv = 0.4,831586141,576279677,1079552878.075,1469
0.7,0.7,DS Juv = 0.5,853218946.5,605755729.75,1156696197.725,1569
0.7,0.7,DS Juv = 0.6,880375555,635234719.125,1159733363.375,1480
0.7,0.7,DS Juv = 0.7,912513122.5,658504930.125,1220751705.425,1543
0.7,0.7,DS Juv = 0.8,947275948.5,651669557.55,1239827629.725,1480
0.7,0.7,DS Juv = 0.9,995319140.5,723573210.975,1260815395.45,1553
0.7,0.7,DS Juv = 1,1044078125,749452764.275,1395880070.45,1446
0.7,0.8,DS Juv = 0,806514512.5,565458505.1,1049954248.7,1430
0.7,0.8,DS Juv = 0.1,809878557.5,573620507.4,1103317125.75,1474
0.7,0.8,DS Juv = 0.2,814649960.5,602710982.95,1049935686.6,1480
0.7,0.8,DS Juv = 0.3,850311498,578250289.05,1097383366.65,1510
0.7,0.8,DS Juv = 0.4,848034360.5,610894698.425,1142175977.325,1435
0.7,0.8,DS Juv = 0.5,860790631,595715791.725,1148391398.425,1530
0.7,0.8,DS Juv = 0.6,889967724.5,635858841.575,1201821970.425,1482
0.7,0.8,DS Juv = 0.7,948800761,690292448.75,1258755022.025,1550
0.7,0.8,DS Juv = 0.8,987672657,723736148.25,1309215511.325,1514
0.7,0.8,DS Juv = 0.9,1021553404,744307415.55,1317262337.6,1527
0.7,0.8,DS Juv = 1,1083690313.5,777835113.325,1402529739.8,1463
0.7,0.9,DS Juv = 0,814279766,578360501.525,1053072118.025,1502
0.7,0.9,DS Juv = 0.1,842442173.5,601418128.725,1104155365.875,1421
0.7,0.9,DS Juv = 0.2,842237579,594579419.75,1124676541.5,1519
0.7,0.9,DS Juv = 0.3,868111142.5,608309383.625,1154140224.375,1463
0.7,0.9,DS Juv = 0.4,909605462,642071806.575,1182634134.075,1517
0.7,0.9,DS Juv = 0.5,929201119,622336931.575,1238061405.175,1647
0.7,0.9,DS Juv = 0.6,924714231,675983279.775,1230776739.3,1426
0.7,0.9,DS Juv = 0.7,967404914.5,677561527.125,1240376379.7,1548
0.7,0.9,DS Juv = 0.8,1003211638,719707450.575,1334153194.225,1485
0.7,0.9,DS Juv = 0.9,1046995657.5,762551686.875,1380577094.625,1473
0.7,0.9,DS Juv = 1,1128601151,813890219.45,1450155784.45,1505
0.7,1,DS Juv = 0,857749444.5,584046290.05,1139702587.3,1567
0.7,1,DS Juv = 0.1,873088926.5,607899889.375,1156090083.15,1533
0.7,1,DS Juv = 0.2,883693638.5,647924900.425,1137022991.75,1492
0.7,1,DS Juv = 0.3,901556546,666302079.2,1196452361.05,1522
0.7,1,DS Juv = 0.4,931209354.5,635592916.525,1162616230.8,1492
0.7,1,DS Juv = 0.5,936521406,626990750.5,1239638465.45,1523
0.7,1,DS Juv = 0.6,970462300.5,680793907.55,1291224854.45,1603
0.7,1,DS Juv = 0.7,1007030414.5,675630883.675,1293985981.15,1450
0.7,1,DS Juv = 0.8,1068736483,790658946.625,1367895054.65,1407
0.7,1,DS Juv = 0.9,1121753041.5,815101399.225,1444396896.6,1497
0.7,1,DS Juv = 1,1183773236.5,865567986.55,1584219897.525,1519
0.8,0,DS Juv = 0,699940812.5,478565346.85,915542881.875,1565
0.8,0,DS Juv = 0.1,711269667.5,519762551.45,942031011.175,1540
0.8,0,DS Juv = 0.2,688560184.5,509406042.575,900948455.65,1499
0.8,0,DS Juv = 0.3,749453265,530803872.725,993201506.65,1525
0.8,0,DS Juv = 0.4,745178774.5,504734965.325,977534362.8,1500
0.8,0,DS Juv = 0.5,754585484.5,522566619.55,1027461542.55,1452
0.8,0,DS Juv = 0.6,762548803,537191769.375,1019387410,1518
0.8,0,DS Juv = 0.7,798942375,535299765.4,1057246273.575,1491
0.8,0,DS Juv = 0.8,871315424,593347505.3,1103646220.825,1488
0.8,0,DS Juv = 0.9,910497756,674463853.825,1176096058.4,1464
0.8,0,DS Juv = 1,986379082,674067844.15,1307303933.2,1540
0.8,0.1,DS Juv = 0,707638326,471399159.3,953973064.85,1471
0.8,0.1,DS Juv = 0.1,716706923,489602951.025,917718907.525,1549
0.8,0.1,DS Juv = 0.2,697343302.5,508881208.9,938443683.325,1484
0.8,0.1,DS Juv = 0.3,727299056.5,535308785.4,947193283.825,1534
0.8,0.1,DS Juv = 0.4,737856581.5,507661034.325,974998593.525,1465
0.8,0.1,DS Juv = 0.5,764896656,494761428.15,995149087.1,1478
0.8,0.1,DS Juv = 0.6,795158811.5,544507428.15,1034369231.525,1563
0.8,0.1,DS Juv = 0.7,827592604.5,582873625.6,1089301217.4,1578
0.8,0.1,DS Juv = 0.8,849692245,606217796.525,1183017762.825,1455
0.8,0.1,DS Juv = 0.9,911349580.5,656450817.35,1190495515.825,1461
0.8,0.1,DS Juv = 1,991497911.5,688319964.05,1269095038.675,1521
0.8,0.2,DS Juv = 0,699492112,460985634.7,917237733.275,1499
0.8,0.2,DS Juv = 0.1,722105323,505326162.3,955839537.1,1544
0.8,0.2,DS Juv = 0.2,724592274.5,500629028.75,967496642.525,1522
0.8,0.2,DS Juv = 0.3,752167052,481159578.15,953488903.475,1389
0.8,0.2,DS Juv = 0.4,749702025.5,504382206.75,954229541.55,1524
0.8,0.2,DS Juv = 0.5,758269371.5,519176099.6,1000875618.6,1474
0.8,0.2,DS Juv = 0.6,834682911,575447272.575,1026122226.5,1463
0.8,0.2,DS Juv = 0.7,815961052,588353816.375,1089109654.075,1428
0.8,0.2,DS Juv = 0.8,907479712,649977838.075,1149378367.85,1470
0.8,0.2,DS Juv = 0.9,962965151.5,668737016.625,1239075445.225,1551
0.8,0.2,DS Juv = 1,979443261.5,709593361.525,1284312705.325,1509
0.8,0.3,DS Juv = 0,715583582.5,488767355.1,949861462.975,1465
0.8,0.3,DS Juv = 0.1,717202854.5,455405528.225,925192950.5,1513
0.8,0.3,DS Juv = 0.2,726975652,501241119.225,935098634.875,1525
0.8,0.3,DS Juv = 0.3,746449542,547979293.2,953638437.125,1474
0.8,0.3,DS Juv = 0.4,762958125.5,519081228.55,985250521.05,1493
0.8,0.3,DS Juv = 0.5,789110334,543068546.7,1034231367.4,1528
0.8,0.3,DS Juv = 0.6,804316152,524075624.1,1093905883.325,1554
0.8,0.3,DS Juv = 0.7,851012782.5,577092086.45,1098807992.6,1531
0.8,0.3,DS Juv = 0.8,877724853.5,640435125.1,1140832804.925,1450
0.8,0.3,DS Juv = 0.9,966146857.5,679923170.175,1253373917.625,1508
0.8,0.3,DS Juv = 1,1022764408.5,703648924.775,1354134301.875,1430
0.8,0.4,DS Juv = 0,727531903,524631678.925,931155964.125,1541
0.8,0.4,DS Juv = 0.1,717617791.5,531098252.225,939238874.175,1469
0.8,0.4,DS Juv = 0.2,732332604.5,546791875.025,969336010.575,1455
0.8,0.4,DS Juv = 0.3,758583252.5,538491184.925,992875966.35,1562
0.8,0.4,DS Juv = 0.4,743803234,528595415.2,972723595.525,1565
0.8,0.4,DS Juv = 0.5,797187659,552485379.125,1010113035.125,1457
0.8,0.4,DS Juv = 0.6,822337548.5,560925974.9,1097611225.05,1534
0.8,0.4,DS Juv = 0.7,856054886,585269968.05,1131192673.675,1489
0.8,0.4,DS Juv = 0.8,906999194,589424168.825,1182222213.975,1544
0.8,0.4,DS Juv = 0.9,942534324.5,623456381.75,1246001742.525,1517
0.8,0.4,DS Juv = 1,1034663719.5,753544818.325,1362641530.475,1497
0.8,0.5,DS Juv = 0,717454256,513584681.575,963915578.325,1496
0.8,0.5,DS Juv = 0.1,740209649,544041342.925,973164401.025,1406
0.8,0.5,DS Juv = 0.2,770585007.5,543525226.075,967552842.9,1493
0.8,0.5,DS Juv = 0.3,764378361.5,527041047.5,1011494462.575,1540
0.8,0.5,DS Juv = 0.4,781341940,573377330.875,1031215018.4,1498
0.8,0.5,DS Juv = 0.5,806542695,550675050.725,1045025395.475,1467
0.8,0.5,DS Juv = 0.6,827724710.5,558868814.9,1061177312.225,1517
0.8,0.5,DS Juv = 0.7,882355229.5,597883517.775,1124443282.65,1459
0.8,0.5,DS Juv = 0.8,911346316,661565755.95,1163141819.05,1501
0.8,0.5,DS Juv = 0.9,965582306.5,703964986.725,1240102286.325,1495
0.8,0.5,DS Juv = 1,1036090155.5,706820228.125,1341964699.9,1449
0.8,0.6,DS Juv = 0,735809476.5,492297889.675,968319532,1468
0.8,0.6,DS Juv = 0.1,751033162.5,544200989.075,998915819.275,1441
0.8,0.6,DS Juv = 0.2,785396666,556168081.95,1033513576.225,1533
0.8,0.6,DS Juv = 0.3,796721761.5,555305278.675,999080326.1,1474
0.8,0.6,DS Juv = 0.4,799108011,526755349.625,1058465131.65,1493
0.8,0.6,DS Juv = 0.5,838759277,557510178.725,1070495585.65,1483
0.8,0.6,DS Juv = 0.6,839548276,541608185.125,1133744445.35,1501
0.8,0.6,DS Juv = 0.7,884060680.5,585755826.1,1159292579.45,1497
0.8,0.6,DS Juv = 0.8,927086592.5,689004409.65,1194475213.875,1512
0.8,0.6,DS Juv = 0.9,987013598.5,702730868.925,1318505958.55,1511
0.8,0.6,DS Juv = 1,1088784286.5,773829320.9,1399959973.125,1532
0.8,0.7,DS Juv = 0,746969529.5,526238432.2,969080768.05,1507
0.8,0.7,DS Juv = 0.1,758829402,506528321.7,1004966021.825,1521
0.8,0.7,DS Juv = 0.2,779076727,505332350.2,1029584639.675,1527
0.8,0.7,DS Juv = 0.3,804414512,564206772.7,1045427967.375,1463
0.8,0.7,DS Juv = 0.4,840424132.5,584758587.375,1063440702.525,1515
0.8,0.7,DS Juv = 0.5,828765185.5,576206270.825,1110222409.4,1437
0.8,0.7,DS Juv = 0.6,889170381.5,606995457.375,1173169728.075,1473
0.8,0.7,DS Juv = 0.7,919700594,611553427.95,1238171048.7,1507
0.8,0.7,DS Juv = 0.8,979799193.5,664780970.575,1273825853.625,1560
0.8,0.7,DS Juv = 0.9,1034032126,701505862.425,1343548758.125,1539
0.8,0.7,DS Juv = 1,1112219702.5,815577775.375,1482257693.525,1531
0.8,0.8,DS Juv = 0,787548026,540091526.95,1042150029.85,1492
0.8,0.8,DS Juv = 0.1,785816513.5,555542516,1049473085.075,1476
0.8,0.8,DS Juv = 0.2,801376081,573531919.3,1074243835,1503
0.8,0.8,DS Juv = 0.3,820069876,583131118.275,1050941547.875,1517
0.8,0.8,DS Juv = 0.4,846081248,595975671.725,1112165706.45,1489
0.8,0.8,DS Juv = 0.5,893080000,624502018.875,1161320906.2,1486
0.8,0.8,DS Juv = 0.6,896074860,624426311.475,1169424931.3,1491
0.8,0.8,DS Juv = 0.7,962429048,692334550.75,1238448278.5,1502
0.8,0.8,DS Juv = 0.8,1000531607,719289741.65,1291208321.025,1535
0.8,0.8,DS Juv = 0.9,1077394051.5,740061085.05,1392858886.225,1501
0.8,0.8,DS Juv = 1,1155442371.5,800225832.4,1492247151.675,1479
0.8,0.9,DS Juv = 0,798164999.5,558134107.45,1075268124.75,1469
0.8,0.9,DS Juv = 0.1,828663634.5,538371943.425,1082405295.675,1559
0.8,0.9,DS Juv = 0.2,820125550,567396298.775,1070289319.075,1506
0.8,0.9,DS Juv = 0.3,834786591,582517800.9,1118929880.675,1485
0.8,0.9,DS Juv = 0.4,902641569,598016973.3,1163468894.975,1509
0.8,0.9,DS Juv = 0.5,883264000,632595162.325,1139665819.05,1450
